plant_id,plant_name,datetime,installed_capacity_mw,actual_generation_mw,water_flow_m3s,turbine_efficiency,outage_flag
H01,Andean_Falls,2024-02-13 23:15:00,180.0,180.0,262.175,0.906,0
H01,Andean_Falls,2024-07-05 19:15:00,180.0,146.425,212.368,0.879,0
H01,Andean_Falls,2024-11-28 08:30:00,180.0,130.028,175.097,0.944,0
H03,Canyon_Run,2024-08-28 20:00:00,95.0,52.976,78.269,0.855,0
H01,Andean_Falls,2024-05-01 06:45:00,180.0,180.0,248.605,0.937,0
H03,Canyon_Run,2024-03-19 16:00:00,95.0,95.0,151.089,0.882,0
H03,Canyon_Run,2024-11-14 06:45:00,95.0,78.287,112.997,0.931,0
H03,Canyon_Run,2024-04-20 00:00:00,95.0,95.0,140.928,0.915,0
H01,Andean_Falls,2024-08-22 19:15:00,180.0,96.438,143.89,0.873,0
H03,Canyon_Run,2024-11-23 19:45:00,95.0,74.421,113.617,0.857,0
H01,Andean_Falls,2024-05-22 18:15:00,180.0,176.858,260.889,0.873,0
H03,Canyon_Run,2024-06-08 11:30:00,95.0,72.012,104.075,0.905,0
H03,Canyon_Run,2024-08-03 01:45:00,95.0,55.128,77.023,0.934,0
H01,Andean_Falls,2024-05-22 15:45:00,180.0,173.388,254.249,0.877,0
H03,Canyon_Run,2024-11-14 01:45:00,95.0,73.813,110.406,0.921,0
H01,Andean_Falls,2024-11-06 11:45:00,180.0,108.825,147.983,0.927,0
H01,Andean_Falls,2024-04-29 00:15:00,180.0,180.0,281.291,0.893,0
H02,River_Gate,2024-10-15 02:15:00,125.0,75.58,120.195,0.948,0
H01,Andean_Falls,2024-12-24 12:15:00,180.0,142.763,198.29,0.903,0
H03,Canyon_Run,2024-06-14 18:15:00,95.0,70.356,104.394,0.874,0
H02,River_Gate,2024-02-17 14:30:00,125.0,125.0,220.156,0.887,0
H01,Andean_Falls,2024-11-21 02:15:00,180.0,112.945,160.207,0.914,0
H02,River_Gate,2024-04-17 04:00:00,125.0,125.0,206.562,0.945,0
H03,Canyon_Run,2024-07-27 14:15:00,95.0,50.503,78.462,0.88,0
H02,River_Gate,2024-03-16 20:30:00,125.0,125.0,217.325,0.875,0
H01,Andean_Falls,2024-02-29 10:15:00,180.0,180.0,259.853,0.927,0
H03,Canyon_Run,2024-10-04 22:45:00,95.0,48.861,81.739,0.876,0
H01,Andean_Falls,2024-07-26 23:30:00,180.0,122.35,173.525,0.905,0
H02,River_Gate,2024-01-18 01:15:00,125.0,123.712,196.26,0.938,0
H03,Canyon_Run,2024-07-26 17:15:00,95.0,56.862,84.955,0.878,0
H01,Andean_Falls,2024-05-30 21:15:00,180.0,164.749,241.144,0.887,0
H01,Andean_Falls,2024-07-28 02:00:00,180.0,124.516,175.228,0.908,0
H02,River_Gate,2024-03-27 01:30:00,125.0,125.0,221.615,0.877,0
H02,River_Gate,2024-10-21 21:30:00,125.0,68.089,112.405,0.878,0
H02,River_Gate,2024-05-25 10:00:00,125.0,110.328,177.402,0.92,0
H02,River_Gate,2024-01-20 22:30:00,125.0,118.668,201.764,0.866,0
H02,River_Gate,2024-06-10 18:00:00,125.0,110.663,182.11,0.892,0
H03,Canyon_Run,2024-08-15 10:30:00,95.0,49.24,69.1,0.911,0
H03,Canyon_Run,2024-05-19 19:45:00,95.0,71.612,112.044,0.871,0
H03,Canyon_Run,2024-01-05 13:00:00,95.0,87.16,135.583,0.877,0
H03,Canyon_Run,2024-05-25 20:00:00,95.0,81.753,121.578,0.856,0
H02,River_Gate,2024-01-21 20:45:00,125.0,122.316,201.662,0.859,0
H03,Canyon_Run,2024-06-21 10:15:00,95.0,73.9,105.277,0.946,0
H01,Andean_Falls,2024-06-24 21:15:00,180.0,156.697,226.987,0.879,0
H01,Andean_Falls,2024-06-13 04:00:00,180.0,174.829,239.007,0.923,0
H01,Andean_Falls,2024-08-21 20:30:00,180.0,102.095,153.305,0.858,0
H03,Canyon_Run,2024-02-05 19:30:00,95.0,95.0,144.892,0.866,0
H02,River_Gate,2024-12-28 15:30:00,125.0,105.138,181.839,0.865,0
H02,River_Gate,2024-09-29 17:15:00,125.0,57.456,99.681,0.879,0
H03,Canyon_Run,2024-08-17 16:45:00,95.0,49.04,77.156,0.868,0
H02,River_Gate,2024-01-31 11:45:00,125.0,125.0,216.817,0.919,0
H03,Canyon_Run,2024-08-25 15:45:00,95.0,51.673,75.74,0.893,0
H03,Canyon_Run,2024-02-20 19:45:00,95.0,94.295,150.173,0.886,0
H02,River_Gate,2024-11-10 21:45:00,125.0,81.611,127.683,0.894,0
H01,Andean_Falls,2024-05-30 03:45:00,180.0,179.946,242.174,0.929,0
H03,Canyon_Run,2024-06-08 13:45:00,95.0,81.096,118.78,0.902,0
H02,River_Gate,2024-03-10 01:30:00,125.0,125.0,229.695,0.877,0
H01,Andean_Falls,2024-11-19 21:45:00,180.0,126.088,176.917,0.909,0
H03,Canyon_Run,2024-09-25 20:30:00,95.0,56.431,87.374,0.865,0
H02,River_Gate,2024-11-20 04:45:00,125.0,82.501,131.987,0.93,0
H02,River_Gate,2024-12-04 01:45:00,125.0,91.468,149.217,0.898,0
H01,Andean_Falls,2024-08-01 02:30:00,180.0,120.753,166.652,0.902,0
H01,Andean_Falls,2024-07-25 18:00:00,180.0,119.095,176.091,0.876,0
H01,Andean_Falls,2024-05-27 10:30:00,180.0,172.722,247.132,0.894,0
H01,Andean_Falls,2024-04-01 13:00:00,180.0,180.0,281.979,0.923,0
H02,River_Gate,2024-02-21 05:30:00,125.0,125.0,220.934,0.933,0
H01,Andean_Falls,2024-10-19 23:45:00,180.0,90.975,129.31,0.904,0
H02,River_Gate,2024-10-28 23:45:00,125.0,73.423,119.141,0.881,0
H03,Canyon_Run,2024-10-14 06:30:00,95.0,61.11,83.717,0.936,0
H01,Andean_Falls,2024-01-17 07:30:00,180.0,168.004,228.841,0.924,0
H02,River_Gate,2024-11-01 07:00:00,125.0,77.135,119.728,0.941,0
H02,River_Gate,2024-07-30 10:45:00,125.0,69.379,118.263,0.898,0
H01,Andean_Falls,2024-11-17 11:15:00,180.0,121.063,164.747,0.92,0
H03,Canyon_Run,2024-04-11 01:30:00,95.0,93.227,138.832,0.902,0
H01,Andean_Falls,2024-09-02 05:15:00,180.0,103.858,143.885,0.921,0
H01,Andean_Falls,2024-07-06 04:45:00,180.0,147.22,193.798,0.954,0
H03,Canyon_Run,2024-01-02 20:45:00,95.0,85.664,131.431,0.88,0
H03,Canyon_Run,2024-09-15 17:45:00,95.0,50.106,77.449,0.881,0
H01,Andean_Falls,2024-05-04 16:00:00,180.0,180.0,270.541,0.895,0
H01,Andean_Falls,2024-05-14 04:45:00,180.0,180.0,263.797,0.926,0
H03,Canyon_Run,2024-07-01 20:30:00,95.0,50.708,79.698,0.831,0
H03,Canyon_Run,2024-03-03 19:15:00,95.0,95.0,155.051,0.901,0
H01,Andean_Falls,2024-11-30 16:45:00,180.0,111.992,170.192,0.859,0
H01,Andean_Falls,2024-10-17 04:15:00,180.0,100.478,138.722,0.929,0
H02,River_Gate,2024-10-06 01:15:00,125.0,68.632,112.32,0.909,0
H01,Andean_Falls,2024-01-10 14:45:00,180.0,137.956,205.698,0.869,0
H02,River_Gate,2024-12-11 01:30:00,125.0,112.101,171.875,0.92,0
H01,Andean_Falls,2024-06-26 19:00:00,180.0,143.418,214.401,0.86,0
H02,River_Gate,2024-07-11 07:15:00,125.0,91.264,147.515,0.912,0
H01,Andean_Falls,2024-01-13 17:15:00,180.0,151.277,220.55,0.878,0
H01,Andean_Falls,2024-04-28 15:15:00,180.0,180.0,279.589,0.86,0
H03,Canyon_Run,2024-07-09 00:45:00,95.0,73.291,99.437,0.892,0
H03,Canyon_Run,2024-03-22 00:00:00,95.0,95.0,154.329,0.92,0
H02,River_Gate,2024-07-16 09:00:00,125.0,84.63,143.336,0.898,0
H02,River_Gate,2024-01-09 18:15:00,125.0,110.589,189.252,0.894,0
H03,Canyon_Run,2024-04-03 18:00:00,95.0,95.0,146.068,0.857,0
H01,Andean_Falls,2024-01-19 19:45:00,180.0,164.986,234.747,0.885,0
H01,Andean_Falls,2024-03-26 21:30:00,180.0,180.0,276.609,0.888,0
H01,Andean_Falls,2024-02-10 18:00:00,180.0,177.702,257.623,0.88,0
H03,Canyon_Run,2024-11-17 20:00:00,95.0,69.389,101.25,0.884,0
H02,River_Gate,2024-09-08 16:30:00,125.0,68.222,114.815,0.874,0
H03,Canyon_Run,2024-12-31 10:30:00,95.0,95.0,141.587,0.908,0
H03,Canyon_Run,2024-06-26 18:15:00,95.0,66.192,95.261,0.882,0
H02,River_Gate,2024-05-27 01:45:00,125.0,112.592,185.092,0.922,0
H02,River_Gate,2024-04-20 08:15:00,125.0,125.0,221.628,0.938,0
H01,Andean_Falls,2024-02-26 06:15:00,180.0,180.0,268.347,0.954,0
H01,Andean_Falls,2024-11-27 06:00:00,180.0,118.468,160.998,0.939,0
H02,River_Gate,2024-01-28 00:00:00,125.0,125.0,217.942,0.901,0
H03,Canyon_Run,2024-11-05 21:45:00,95.0,73.98,110.279,0.883,0
H01,Andean_Falls,2024-06-17 20:30:00,180.0,164.718,236.968,0.873,0
H03,Canyon_Run,2024-01-06 20:30:00,95.0,92.088,142.384,0.875,0
H01,Andean_Falls,2024-11-17 17:00:00,180.0,109.285,172.115,0.847,0
H02,River_Gate,2024-09-07 03:00:00,125.0,70.028,114.217,0.918,0
H01,Andean_Falls,2024-12-10 13:45:00,180.0,127.072,185.062,0.893,0
H02,River_Gate,2024-06-20 23:45:00,125.0,100.589,168.318,0.884,0
H03,Canyon_Run,2024-01-23 05:30:00,95.0,95.0,144.28,0.925,0
H02,River_Gate,2024-06-28 13:30:00,125.0,80.814,138.037,0.861,0
H03,Canyon_Run,2024-10-22 18:00:00,95.0,54.723,79.799,0.864,0
H02,River_Gate,2024-05-11 11:30:00,125.0,125.0,203.04,0.931,0
H01,Andean_Falls,2024-01-20 13:45:00,180.0,155.438,221.795,0.898,0
H03,Canyon_Run,2024-07-21 17:00:00,95.0,58.012,95.388,0.847,0
H02,River_Gate,2024-01-14 13:00:00,125.0,125.0,205.792,0.889,0
H03,Canyon_Run,2024-12-14 02:30:00,95.0,84.166,122.091,0.924,0
H01,Andean_Falls,2024-09-17 08:30:00,180.0,103.861,138.221,0.93,0
H01,Andean_Falls,2024-11-25 01:45:00,180.0,115.846,169.62,0.869,0
H02,River_Gate,2024-08-24 06:15:00,125.0,71.481,113.049,0.961,0
H01,Andean_Falls,2024-06-04 05:30:00,180.0,174.107,237.438,0.93,0
H03,Canyon_Run,2024-12-31 09:00:00,95.0,94.4,135.61,0.909,0
H02,River_Gate,2024-12-18 03:00:00,125.0,112.523,175.983,0.929,0
H01,Andean_Falls,2024-02-03 08:00:00,180.0,170.035,240.382,0.91,0
H03,Canyon_Run,2024-07-18 01:00:00,95.0,57.889,81.25,0.916,0
H01,Andean_Falls,2024-07-03 21:15:00,180.0,136.674,201.2,0.87,0
H02,River_Gate,2024-06-03 15:00:00,125.0,109.906,177.443,0.882,0
H01,Andean_Falls,2024-11-14 19:30:00,180.0,94.656,143.521,0.842,0
H01,Andean_Falls,2024-11-30 23:45:00,180.0,122.051,177.451,0.861,0
H03,Canyon_Run,2024-05-09 08:15:00,95.0,95.0,139.168,0.946,0
H01,Andean_Falls,2024-03-21 11:30:00,180.0,180.0,276.886,0.908,0
H03,Canyon_Run,2024-12-14 22:15:00,95.0,78.23,116.666,0.872,0
H03,Canyon_Run,2024-11-24 20:45:00,95.0,70.129,102.359,0.883,0
H01,Andean_Falls,2024-02-15 11:45:00,180.0,180.0,259.112,0.914,0
H02,River_Gate,2024-10-24 07:30:00,125.0,74.186,114.873,0.938,0
H03,Canyon_Run,2024-03-02 09:15:00,95.0,95.0,163.22,0.881,0
H01,Andean_Falls,2024-01-22 11:30:00,180.0,208.0859648764213,243.778,0.906,0
H03,Canyon_Run,2024-01-31 07:45:00,95.0,95.0,143.191,0.949,0
H02,River_Gate,2024-12-19 05:45:00,125.0,109.944,167.603,0.944,0
H02,River_Gate,2024-05-14 21:15:00,125.0,112.319,187.424,0.88,0
H03,Canyon_Run,2024-07-16 17:00:00,95.0,58.636,90.839,0.849,0
H01,Andean_Falls,2024-08-10 12:30:00,180.0,117.61,165.041,0.913,0
H01,Andean_Falls,2024-09-10 14:00:00,180.0,97.394,142.409,0.879,0
H02,River_Gate,2024-07-20 00:00:00,125.0,79.232,123.918,0.915,0
H03,Canyon_Run,2024-08-01 10:45:00,95.0,48.004,74.126,0.919,0
H01,Andean_Falls,2024-10-16 02:15:00,180.0,100.42,142.169,0.913,0
H01,Andean_Falls,2024-04-02 00:45:00,180.0,180.0,268.653,0.901,0
H01,Andean_Falls,2024-06-02 20:45:00,180.0,167.752,243.753,0.882,0
H02,River_Gate,2024-01-20 07:45:00,125.0,121.23,188.429,0.935,0
H03,Canyon_Run,2024-06-21 11:15:00,95.0,74.435,107.703,0.886,0
H01,Andean_Falls,2024-04-05 03:45:00,180.0,180.0,268.35,0.903,0
H02,River_Gate,2024-03-01 20:30:00,125.0,125.0,226.977,0.871,0
H03,Canyon_Run,2024-06-16 12:15:00,95.0,66.036,94.602,0.901,0
H03,Canyon_Run,2024-10-02 17:15:00,95.0,49.309,73.898,0.874,0
H02,River_Gate,2024-12-01 05:15:00,125.0,80.805,133.352,0.93,0
H02,River_Gate,2024-11-30 08:45:00,125.0,92.798,147.049,0.927,0
H01,Andean_Falls,2024-01-30 05:15:00,180.0,167.163,233.882,0.922,0
H03,Canyon_Run,2024-08-06 07:45:00,95.0,49.829,77.883,0.928,0
H02,River_Gate,2024-07-29 09:45:00,125.0,81.626,134.782,0.913,0
H02,River_Gate,2024-05-14 19:00:00,125.0,119.677,197.371,0.89,0
H03,Canyon_Run,2024-08-23 13:00:00,95.0,44.136,61.405,0.92,0
H01,Andean_Falls,2024-08-14 01:15:00,180.0,116.971,158.489,0.917,0
H01,Andean_Falls,2024-04-06 05:45:00,180.0,180.0,281.291,0.934,0
H03,Canyon_Run,2024-06-14 03:45:00,95.0,79.827,112.65,0.924,0
H02,River_Gate,2024-04-19 14:15:00,125.0,125.0,213.958,0.897,0
H02,River_Gate,2024-07-26 09:45:00,125.0,79.184,133.467,0.895,0
H02,River_Gate,2024-02-02 20:30:00,125.0,121.192,200.715,0.885,0
H01,Andean_Falls,2024-10-21 23:45:00,180.0,103.287,145.545,0.909,0
H01,Andean_Falls,2024-05-10 13:15:00,180.0,180.0,265.915,0.886,0
H02,River_Gate,2024-11-09 08:45:00,125.0,78.963,125.825,0.931,0
H02,River_Gate,2024-01-23 10:30:00,125.0,123.382,204.346,0.903,0
H03,Canyon_Run,2024-12-19 13:30:00,95.0,77.213,113.334,0.896,0
H01,Andean_Falls,2024-03-08 21:00:00,180.0,180.0,278.715,0.872,0
H02,River_Gate,2024-01-10 13:45:00,125.0,119.545,190.014,0.903,0
H02,River_Gate,2024-08-01 21:30:00,125.0,74.861,122.528,0.882,0
H03,Canyon_Run,2024-04-13 00:30:00,95.0,90.232,135.684,0.912,0
H01,Andean_Falls,2024-12-28 00:00:00,180.0,148.163,216.195,0.879,0
H03,Canyon_Run,2024-02-03 20:30:00,95.0,95.0,156.859,0.876,0
H02,River_Gate,2024-08-13 20:30:00,125.0,64.654,120.159,0.86,0
H02,River_Gate,2024-04-24 12:00:00,125.0,121.734,203.18,0.881,0
H03,Canyon_Run,2024-04-08 03:00:00,95.0,95.0,139.526,0.929,0
H02,River_Gate,2024-04-29 09:15:00,125.0,125.0,207.666,0.926,0
H01,Andean_Falls,2024-11-02 13:15:00,180.0,109.864,156.868,0.874,0
H02,River_Gate,2024-04-04 11:45:00,125.0,125.0,222.276,0.903,0
H02,River_Gate,2024-04-08 20:45:00,125.0,125.0,225.398,0.885,0
H02,River_Gate,2024-07-16 05:15:00,125.0,88.944,142.54,0.917,0
H02,River_Gate,2024-01-11 00:45:00,125.0,113.969,188.288,0.886,0
H02,River_Gate,2024-05-24 20:15:00,125.0,107.831,176.387,0.897,0
H03,Canyon_Run,2024-10-28 21:15:00,95.0,62.874,95.451,0.863,0
H02,River_Gate,2024-09-21 04:15:00,125.0,65.945,103.235,0.916,0
H03,Canyon_Run,2024-09-25 17:30:00,95.0,54.18,82.695,0.845,0
H02,River_Gate,2024-11-07 12:45:00,125.0,79.746,130.815,0.91,0
H02,River_Gate,2024-04-08 09:15:00,125.0,125.0,223.065,0.89,0
H03,Canyon_Run,2024-11-10 17:45:00,95.0,65.594,96.715,0.874,0
H01,Andean_Falls,2024-08-03 10:00:00,180.0,116.956,165.835,0.913,0
H02,River_Gate,2024-03-14 14:00:00,125.0,125.0,242.747,0.885,0
H03,Canyon_Run,2024-12-29 15:00:00,95.0,92.06,139.372,0.86,0
H03,Canyon_Run,2024-02-08 22:00:00,95.0,95.0,154.6,0.87,0
H01,Andean_Falls,2024-04-27 06:00:00,180.0,180.0,259.978,0.947,0
H03,Canyon_Run,2024-01-03 13:30:00,95.0,86.4,132.818,0.886,0
H03,Canyon_Run,2024-01-30 23:00:00,95.0,94.67,142.276,0.901,0
H03,Canyon_Run,2024-01-11 05:30:00,95.0,94.329,137.0,0.915,0
H03,Canyon_Run,2024-01-09 17:00:00,95.0,82.324,132.242,0.85,0
H02,River_Gate,2024-05-08 15:15:00,125.0,120.035,204.675,0.887,0
H03,Canyon_Run,2024-04-20 01:30:00,95.0,95.0,147.332,0.926,0
H03,Canyon_Run,2024-09-01 10:45:00,95.0,51.132,75.119,0.933,0
H03,Canyon_Run,2024-12-02 04:00:00,95.0,79.958,113.77,0.936,0
H03,Canyon_Run,2024-11-21 11:30:00,95.0,67.511,99.827,0.909,0
H02,River_Gate,2024-04-27 00:30:00,125.0,123.529,205.54,0.897,0
H01,Andean_Falls,2024-01-04 19:15:00,180.0,146.723,215.328,0.879,0
H02,River_Gate,2024-02-08 14:45:00,125.0,125.0,207.492,0.906,0
H01,Andean_Falls,2024-05-15 16:45:00,180.0,170.967,258.117,0.86,0
H02,River_Gate,2024-09-18 02:45:00,125.0,63.919,106.058,0.921,0
H01,Andean_Falls,2024-09-03 22:30:00,180.0,89.951,134.478,0.869,0
H02,River_Gate,2024-01-21 11:30:00,125.0,123.333,195.462,0.909,0
H02,River_Gate,2024-05-30 12:30:00,125.0,116.387,180.041,0.911,0
H02,River_Gate,2024-07-05 04:00:00,125.0,83.546,131.608,0.934,0
H02,River_Gate,2024-04-16 03:15:00,125.0,125.0,227.139,0.9,0
H03,Canyon_Run,2024-03-03 05:15:00,95.0,95.0,165.667,0.943,0
H01,Andean_Falls,2024-12-18 22:00:00,180.0,129.711,183.036,0.891,0
H01,Andean_Falls,2024-07-08 08:00:00,180.0,154.025,217.2,0.904,0
H03,Canyon_Run,2024-08-23 04:15:00,95.0,50.109,75.192,0.915,0
H02,River_Gate,2024-12-17 14:00:00,125.0,107.042,169.528,0.916,0
H03,Canyon_Run,2024-07-27 12:15:00,95.0,68.81,98.322,0.91,0
H01,Andean_Falls,2024-05-22 15:30:00,180.0,172.718,245.152,0.889,0
H02,River_Gate,2024-07-27 23:00:00,125.0,79.856,132.267,0.884,0
H01,Andean_Falls,2024-08-09 06:45:00,180.0,105.049,155.457,0.905,0
H02,River_Gate,2024-11-14 10:45:00,125.0,76.119,126.28,0.911,0
H02,River_Gate,2024-08-10 21:45:00,125.0,67.516,118.521,0.855,0
H03,Canyon_Run,2024-04-29 10:45:00,95.0,95.0,139.792,0.933,0
H01,Andean_Falls,2024-08-12 23:30:00,180.0,114.282,167.223,0.882,0
H01,Andean_Falls,2024-08-05 08:00:00,180.0,122.943,171.221,0.909,0
H02,River_Gate,2024-05-05 23:00:00,125.0,118.889,200.335,0.869,0
H03,Canyon_Run,2024-01-25 07:30:00,95.0,95.0,149.338,0.913,0
H02,River_Gate,2024-07-12 18:00:00,125.0,82.06,135.631,0.9,0
H01,Andean_Falls,2024-01-28 03:15:00,180.0,177.559,245.225,0.934,0
H03,Canyon_Run,2024-01-17 05:30:00,95.0,95.0,145.197,0.913,0
H02,River_Gate,2024-01-14 21:45:00,125.0,125.0,207.462,0.874,0
H03,Canyon_Run,2024-04-15 19:15:00,95.0,89.165,140.366,0.866,0
H02,River_Gate,2024-10-18 03:00:00,125.0,76.339,113.52,0.942,0
H01,Andean_Falls,2024-12-10 21:45:00,180.0,120.171,169.522,0.904,0
H02,River_Gate,2024-04-13 05:00:00,125.0,125.0,218.434,0.923,0
H03,Canyon_Run,2024-11-13 01:45:00,95.0,67.342,94.522,0.903,0
H01,Andean_Falls,2024-05-15 04:15:00,180.0,180.0,245.322,0.93,0
H01,Andean_Falls,2024-12-08 11:15:00,180.0,127.601,181.364,0.916,0
H03,Canyon_Run,2024-03-04 00:00:00,95.0,95.0,144.371,0.911,0
H01,Andean_Falls,2024-01-09 05:00:00,180.0,144.043,205.924,0.911,0
H03,Canyon_Run,2024-11-28 20:00:00,95.0,66.536,101.953,0.867,0
H02,River_Gate,2024-01-12 03:00:00,125.0,121.4,198.0,0.91,0
H01,Andean_Falls,2024-01-06 23:00:00,180.0,144.597,211.222,0.889,0
H02,River_Gate,2024-01-03 21:15:00,125.0,116.281,196.947,0.871,0
H01,Andean_Falls,2024-07-28 22:15:00,180.0,118.829,175.054,0.89,0
H02,River_Gate,2024-09-26 12:30:00,125.0,64.468,108.61,0.899,0
H02,River_Gate,2024-05-13 14:15:00,125.0,116.09,188.481,0.903,0
H03,Canyon_Run,2024-07-24 09:00:00,95.0,52.916,80.014,0.903,0
H02,River_Gate,2024-07-29 13:00:00,125.0,83.204,135.224,0.883,0
H02,River_Gate,2024-12-08 02:45:00,125.0,99.451,159.458,0.917,0
H02,River_Gate,2024-07-16 17:15:00,125.0,86.99,151.754,0.868,0
H01,Andean_Falls,2024-05-29 09:45:00,180.0,174.438,245.665,0.912,0
H03,Canyon_Run,2024-04-07 03:00:00,95.0,95.0,146.591,0.929,0
H02,River_Gate,2024-01-15 19:00:00,125.0,114.679,196.247,0.877,0
H01,Andean_Falls,2024-10-06 15:15:00,180.0,87.745,132.791,0.873,0
H02,River_Gate,2024-07-25 10:00:00,125.0,91.198,140.786,0.939,0
H01,Andean_Falls,2024-06-01 03:45:00,180.0,165.635,234.13,0.91,0
H01,Andean_Falls,2024-11-17 08:30:00,180.0,109.556,151.883,0.887,0
H03,Canyon_Run,2024-01-29 04:30:00,95.0,95.0,148.337,0.922,0
H02,River_Gate,2024-08-31 13:30:00,125.0,62.485,103.999,0.904,0
H02,River_Gate,2024-09-02 07:30:00,125.0,66.457,105.048,0.962,0
H01,Andean_Falls,2024-06-04 00:15:00,180.0,180.0,246.637,0.94,0
H01,Andean_Falls,2024-04-03 03:45:00,180.0,180.0,285.84,0.929,0
H01,Andean_Falls,2024-02-26 07:30:00,180.0,180.0,255.459,0.915,0
H02,River_Gate,2024-10-15 01:00:00,125.0,63.205,105.138,0.904,0
H01,Andean_Falls,2024-03-27 17:15:00,180.0,180.0,286.821,0.865,0
H02,River_Gate,2024-02-19 18:30:00,125.0,125.0,223.147,0.903,0
H01,Andean_Falls,2024-01-14 19:30:00,180.0,143.923,208.718,0.858,0
H02,River_Gate,2024-05-08 19:45:00,125.0,114.757,197.414,0.868,0
H02,River_Gate,2024-09-01 17:45:00,125.0,66.907,112.469,0.869,0
H03,Canyon_Run,2024-08-10 05:45:00,95.0,48.516,70.797,0.934,0
H03,Canyon_Run,2024-12-30 09:30:00,95.0,95.0,144.956,0.932,0
H03,Canyon_Run,2024-09-19 11:45:00,95.0,53.691,79.37,0.908,0
H01,Andean_Falls,2024-03-05 02:00:00,180.0,180.0,267.488,0.907,0
H02,River_Gate,2024-06-06 07:00:00,125.0,105.819,163.962,0.921,0
H01,Andean_Falls,2024-03-27 21:15:00,180.0,180.0,273.113,0.853,0
H02,River_Gate,2024-10-08 23:00:00,125.0,61.005,104.999,0.89,0
H03,Canyon_Run,2024-03-16 08:45:00,95.0,95.0,142.791,0.938,0
H02,River_Gate,2024-04-30 21:30:00,125.0,125.0,217.148,0.864,0
H02,River_Gate,2024-03-01 20:00:00,125.0,125.0,229.162,0.891,0
H01,Andean_Falls,2024-08-09 08:30:00,180.0,114.385,160.284,0.91,0
H03,Canyon_Run,2024-01-03 07:15:00,95.0,94.452,136.115,0.921,0
H02,River_Gate,2024-08-05 19:30:00,125.0,67.8,115.888,0.86,0
H01,Andean_Falls,2024-11-16 09:30:00,180.0,121.912,165.958,0.923,0
H02,River_Gate,2024-12-24 23:30:00,125.0,101.224,169.489,0.871,0
H02,River_Gate,2024-06-02 14:15:00,125.0,103.226,170.011,0.892,0
H03,Canyon_Run,2024-08-06 00:45:00,95.0,48.972,71.943,0.897,0
H03,Canyon_Run,2024-01-16 16:15:00,95.0,90.532,135.201,0.864,0
H02,River_Gate,2024-07-14 00:00:00,125.0,85.361,138.588,0.887,0
H02,River_Gate,2024-01-02 17:30:00,125.0,112.534,189.485,0.877,0
H03,Canyon_Run,2024-09-29 04:45:00,95.0,48.044,67.47,0.949,0
H03,Canyon_Run,2024-05-07 20:30:00,95.0,82.431,125.586,0.874,0
H02,River_Gate,2024-12-17 04:15:00,125.0,115.665,171.7,0.926,0
H01,Andean_Falls,2024-02-07 16:15:00,180.0,163.34,241.414,0.874,0
H01,Andean_Falls,2024-06-21 22:30:00,180.0,150.189,216.725,0.876,0
H02,River_Gate,2024-08-12 01:15:00,125.0,76.307,128.305,0.923,0
H02,River_Gate,2024-10-29 01:45:00,125.0,77.956,125.905,0.907,0
H03,Canyon_Run,2024-10-29 23:45:00,95.0,56.151,88.935,0.897,0
H01,Andean_Falls,2024-04-24 21:30:00,180.0,180.0,279.795,0.85,0
H01,Andean_Falls,2024-01-02 00:15:00,180.0,144.328,206.239,0.909,0
H03,Canyon_Run,2024-04-14 12:30:00,95.0,95.0,143.537,0.893,0
H01,Andean_Falls,2024-09-09 21:15:00,180.0,94.525,134.385,0.908,0
H02,River_Gate,2024-12-02 21:00:00,125.0,84.788,147.17,0.876,0
H02,River_Gate,2024-11-30 21:30:00,125.0,93.022,158.934,0.865,0
H03,Canyon_Run,2024-02-03 00:00:00,95.0,95.0,151.857,0.883,0
H01,Andean_Falls,2024-02-16 20:30:00,180.0,169.747,245.094,0.88,0
H01,Andean_Falls,2024-08-08 18:00:00,180.0,118.422,172.561,0.879,0
H02,River_Gate,2024-02-06 18:45:00,125.0,120.87,203.7,0.872,0
H02,River_Gate,2024-02-27 05:30:00,125.0,125.0,222.355,0.928,0
H02,River_Gate,2024-08-27 18:45:00,125.0,67.001,115.039,0.863,0
H01,Andean_Falls,2024-03-10 10:30:00,180.0,180.0,275.979,0.89,0
H02,River_Gate,2024-06-26 19:15:00,125.0,95.705,162.716,0.878,0
H02,River_Gate,2024-03-30 15:15:00,125.0,125.0,217.884,0.898,0
H01,Andean_Falls,2024-04-08 00:30:00,180.0,180.0,274.057,0.887,0
H01,Andean_Falls,2024-12-02 13:30:00,180.0,126.424,181.756,0.887,0
H02,River_Gate,2024-02-27 12:45:00,125.0,125.0,215.027,0.896,0
H03,Canyon_Run,2024-01-05 08:00:00,95.0,95.0,139.066,0.925,0
H02,River_Gate,2024-12-28 09:45:00,125.0,118.605,177.166,0.934,0
H01,Andean_Falls,2024-03-23 00:45:00,180.0,180.0,269.355,0.901,0
H01,Andean_Falls,2024-01-21 18:15:00,180.0,152.118,236.083,0.83,0
H02,River_Gate,2024-06-05 21:30:00,125.0,104.694,176.676,0.873,0
H01,Andean_Falls,2024-02-27 09:30:00,180.0,180.0,267.022,0.89,0
H02,River_Gate,2024-06-02 19:45:00,125.0,99.873,166.571,0.878,0
H01,Andean_Falls,2024-12-29 18:15:00,180.0,133.223,194.081,0.877,0
