river_basin,plant_id,datetime,reservoir_level_m,inflow_m3s,rainfall_mm,temperature_c
Basin_A,H01,2024-10-22 11:45:00,1249.402,150.832,0.049,13.699
Basin_C,H03,2024-03-19 20:15:00,3101.846,167.488,0.37,18.871
Basin_A,H01,2024-09-08 04:15:00,1248.867,148.566,0.405,13.679
Basin_B,H02,2024-06-03 06:15:00,978.955,187.639,0.122,18.222
Basin_B,H02,2024-12-31 16:00:00,980.596,180.624,0.284,16.284
Basin_C,H03,2024-08-04 09:00:00,3095.51,86.32,0.0,11.623
Basin_A,H01,2024-08-05 16:45:00,1249.861,168.296,0.049,15.828
Basin_A,H01,2024-04-13 03:00:00,1252.62,300.842,0.544,21.792
Basin_A,H01,2024-02-28 12:45:00,1251.825,284.4,0.79,21.097
Basin_B,H02,2024-05-09 16:00:00,980.685,211.954,0.244,19.436
Basin_A,H01,2024-07-19 03:00:00,1249.198,187.839,0.051,16.01
Basin_B,H02,2024-04-24 02:00:00,981.649,216.913,0.632,19.841
Basin_A,H01,2024-10-02 22:45:00,1249.677,139.256,0.218,13.786
Basin_A,H01,2024-07-26 07:30:00,1250.085,176.844,0.272,16.005
Basin_C,H03,2024-12-22 12:15:00,3095.147,146.172,0.434,13.86
Basin_B,H02,2024-08-16 15:30:00,981.781,117.068,0.0,14.127
Basin_C,H03,2024-02-25 23:45:00,3101.269,154.904,0.485,16.467
Basin_C,H03,2024-02-02 01:45:00,3100.582,149.9,0.535,15.541
Basin_C,H03,2024-06-06 20:30:00,3097.272,120.019,0.0,15.228
Basin_B,H02,2024-11-02 18:00:00,979.859,122.766,0.92,12.005
Basin_A,H01,2024-04-08 10:45:00,1253.15,298.857,0.532,21.086
Basin_B,H02,2024-06-19 06:00:00,980.144,174.997,0.052,16.321
Basin_B,H02,2024-05-07 14:00:00,980.811,214.842,0.243,18.634
Basin_A,H01,2024-10-02 20:00:00,1249.826,150.052,0.042,13.955
Basin_A,H01,2024-12-12 11:15:00,1249.257,201.084,0.574,17.297
Basin_A,H01,2024-08-07 03:00:00,1250.184,182.652,0.0,16.395
Basin_B,H02,2024-12-31 11:30:00,980.954,198.177,0.269,16.156
Basin_A,H01,2024-03-10 14:15:00,1252.05,293.423,0.485,22.316
Basin_B,H02,2024-03-08 20:30:00,981.426,239.987,0.435,19.569
Basin_B,H02,2024-09-06 09:45:00,981.013,121.479,1.278,12.193
Basin_A,H01,2024-03-14 14:45:00,1252.663,292.317,0.395,21.449
Basin_C,H03,2024-01-03 23:30:00,3100.608,137.591,0.441,14.054
Basin_B,H02,2024-03-15 00:45:00,981.971,237.54,0.421,19.4
Basin_B,H02,2024-06-28 04:00:00,979.586,166.086,0.949,15.996
Basin_A,H01,2024-09-12 13:30:00,1249.546,150.15,0.464,14.905
Basin_C,H03,2024-04-01 18:00:00,3101.832,152.505,0.377,18.262
Basin_A,H01,2024-04-14 05:15:00,1252.403,290.315,0.415,22.433
Basin_C,H03,2024-05-20 18:30:00,3098.394,119.419,0.639,16.759
Basin_C,H03,2024-06-21 17:45:00,3097.459,111.456,0.0,14.188
Basin_B,H02,2024-11-15 21:30:00,980.722,149.148,0.198,12.658
Basin_C,H03,2024-12-30 21:00:00,3095.713,138.737,0.594,14.56
Basin_A,H01,2024-03-07 18:45:00,1252.03,289.699,0.401,21.249
Basin_A,H01,2024-11-15 01:45:00,1249.858,158.995,0.328,15.812
Basin_B,H02,2024-04-15 04:30:00,982.198,232.903,0.37,20.147
Basin_B,H02,2024-01-10 02:30:00,980.033,205.883,0.305,16.925
Basin_B,H02,2024-04-30 05:45:00,981.65,230.613,0.548,20.098
Basin_B,H02,2024-10-25 23:00:00,979.153,133.334,0.339,13.059
Basin_A,H01,2024-07-16 12:00:00,1249.064,199.268,0.097,17.007
Basin_A,H01,2024-06-01 22:30:00,1250.824,263.557,0.349,20.515
Basin_A,H01,2024-07-15 03:15:00,1248.827,203.394,0.131,18.117
Basin_B,H02,2024-07-03 06:00:00,980.341,163.608,0.431,15.278
Basin_A,H01,2024-10-02 23:30:00,1249.883,149.361,0.018,14.969
Basin_A,H01,2024-05-24 06:00:00,1251.009,267.625,0.837,20.66
Basin_C,H03,2024-01-30 22:30:00,3100.819,152.142,0.858,16.061
Basin_B,H02,2024-02-21 17:30:00,981.366,230.957,0.848,19.694
Basin_C,H03,2024-02-04 15:15:00,3100.763,148.051,0.438,15.606
Basin_C,H03,2024-06-24 13:30:00,3097.457,101.921,0.0,15.545
Basin_B,H02,2024-05-31 11:00:00,979.073,188.294,0.202,17.798
Basin_A,H01,2024-11-04 17:00:00,1250.11,166.2,0.0,14.694
Basin_B,H02,2024-02-04 00:15:00,981.373,219.887,0.454,19.708
Basin_C,H03,2024-09-04 13:45:00,3094.472,81.752,0.025,10.682
Basin_B,H02,2024-09-17 12:00:00,979.995,121.402,0.0,12.406
Basin_A,H01,2024-09-13 15:45:00,1249.714,146.324,0.056,15.307
Basin_B,H02,2024-11-08 22:30:00,980.949,132.516,0.207,13.103
Basin_A,H01,2024-05-05 19:15:00,1251.72,286.524,0.899,21.698
Basin_C,H03,2024-03-15 15:00:00,3101.383,157.045,0.548,17.618
Basin_A,H01,2024-02-21 10:45:00,1250.862,271.564,0.35,20.173
Basin_A,H01,2024-06-09 01:15:00,1250.231,245.142,0.225,19.112
Basin_A,H01,2024-09-19 19:00:00,1249.77,141.094,0.0,14.0
Basin_C,H03,2024-03-16 10:00:00,3101.192,151.772,0.37,18.605
Basin_C,H03,2024-03-02 11:30:00,3101.315,162.646,0.439,17.014
Basin_A,H01,2024-02-05 14:00:00,1250.221,269.66,0.45,21.14
Basin_C,H03,2024-03-25 07:45:00,3101.185,146.412,0.413,18.096
Basin_B,H02,2024-03-19 18:30:00,982.34,235.096,0.454,20.757
Basin_C,H03,2024-07-08 17:15:00,3097.049,96.962,0.0,13.438
Basin_B,H02,2024-04-27 19:15:00,981.582,223.88,0.753,19.788
Basin_B,H02,2024-03-05 11:15:00,981.193,229.947,0.411,18.756
Basin_C,H03,2024-04-27 08:30:00,3099.804,135.523,0.182,17.954
Basin_C,H03,2024-04-19 13:00:00,3101.043,135.141,0.415,18.562
Basin_C,H03,2024-01-02 13:15:00,3100.397,132.262,0.508,15.052
Basin_B,H02,2024-12-31 15:45:00,980.971,198.66,0.336,15.594
Basin_A,H01,2024-01-08 11:00:00,1250.173,231.227,0.164,18.236
Basin_B,H02,2024-09-26 07:45:00,978.539,111.808,0.0,11.423
Basin_B,H02,2024-08-15 22:30:00,981.534,112.307,0.075,13.702
Basin_C,H03,2024-08-02 03:15:00,3095.733,84.045,0.108,11.835
Basin_C,H03,2024-05-29 16:15:00,3097.168,128.342,0.486,17.259
Basin_C,H03,2024-03-23 19:00:00,3101.388,160.678,0.415,18.074
Basin_C,H03,2024-04-02 17:15:00,3101.718,157.077,0.355,18.446
Basin_A,H01,2024-03-15 01:00:00,1252.287,279.727,1.002,22.243
Basin_C,H03,2024-08-05 09:00:00,3095.307,85.067,0.0,11.359
Basin_B,H02,2024-03-20 08:15:00,982.27,235.846,0.442,20.503
Basin_A,H01,2024-03-11 12:30:00,1252.231,292.088,0.561,23.488
Basin_C,H03,2024-07-31 02:00:00,3095.485,74.671,0.0,12.841
Basin_A,H01,2024-08-03 03:00:00,1250.595,177.824,0.0,15.13
Basin_C,H03,2024-03-16 14:15:00,3101.501,171.194,0.522,18.354
Basin_B,H02,2024-05-06 20:30:00,980.979,219.285,0.471,19.238
Basin_B,H02,2024-05-24 02:15:00,980.115,207.785,0.295,17.614
Basin_C,H03,2024-11-08 08:45:00,3094.74,106.932,0.178,10.78
Basin_A,H01,2024-09-02 22:45:00,1249.462,145.719,0.0,14.896
Basin_C,H03,2024-05-01 00:30:00,3100.083,136.936,0.138,18.043
Basin_C,H03,2024-11-27 23:30:00,3095.412,114.82,0.475,12.764
Basin_C,H03,2024-07-10 04:30:00,3097.087,96.093,0.0,12.484
Basin_C,H03,2024-11-18 09:30:00,3094.995,106.766,0.28,10.856
Basin_C,H03,2024-05-03 02:45:00,3099.721,127.497,0.476,17.317
Basin_C,H03,2024-09-16 07:30:00,3095.223,79.328,0.009,9.812
Basin_B,H02,2024-07-24 07:00:00,981.39,136.575,0.929,14.614
Basin_B,H02,2024-11-14 07:30:00,981.049,151.885,0.06,13.784
Basin_C,H03,2024-11-12 10:15:00,3094.786,112.61,0.255,10.725
Basin_B,H02,2024-11-15 09:15:00,980.626,133.115,0.059,14.046
Basin_A,H01,2024-07-27 14:45:00,1250.314,181.401,0.212,15.85
Basin_A,H01,2024-02-04 06:15:00,1250.104,261.803,0.665,20.992
Basin_C,H03,2024-10-22 10:30:00,3095.88,100.777,0.239,10.013
Basin_B,H02,2024-08-19 07:00:00,981.724,117.485,0.0,12.958
Basin_A,H01,2024-08-21 01:15:00,1250.108,163.84,0.543,14.649
Basin_B,H02,2024-11-16 07:15:00,980.492,140.946,0.178,13.258
Basin_A,H01,2024-08-24 06:30:00,1250.328,154.85,0.102,15.081
Basin_A,H01,2024-06-24 03:45:00,1249.156,226.519,0.207,17.964
Basin_B,H02,2024-12-21 01:45:00,980.915,178.681,0.266,15.358
Basin_A,H01,2024-05-08 21:15:00,1252.075,275.87,0.449,20.484
Basin_B,H02,2024-07-07 20:15:00,981.008,158.785,-0.1,15.019
Basin_B,H02,2024-01-05 18:15:00,979.961,194.694,0.78,18.153
Basin_B,H02,2024-04-05 07:30:00,982.259,230.842,0.478,20.111
Basin_C,H03,2024-07-16 09:45:00,3096.486,91.384,0.231,12.743
Basin_B,H02,2024-02-08 01:45:00,981.026,218.536,0.673,17.704
Basin_C,H03,2024-10-12 21:15:00,3095.598,89.617,0.245,10.863
Basin_C,H03,2024-09-18 23:15:00,3095.834,80.018,0.0,9.426
Basin_C,H03,2024-03-12 07:30:00,3101.571,159.556,0.508,16.737
Basin_C,H03,2024-11-07 23:30:00,3094.636,97.596,0.152,10.333
Basin_A,H01,2024-01-20 10:30:00,1250.397,252.116,0.236,18.697
Basin_B,H02,2024-10-18 15:00:00,979.198,120.52,0.625,12.843
Basin_A,H01,2024-10-06 22:15:00,1249.416,138.549,0.0,13.223
Basin_B,H02,2024-09-10 19:45:00,981.23,115.125,0.045,12.653
Basin_C,H03,2024-08-14 00:45:00,3094.942,78.743,0.0,11.437
Basin_B,H02,2024-03-09 01:00:00,981.293,229.491,0.986,19.185
Basin_C,H03,2024-03-09 08:30:00,3101.2,165.634,0.849,18.052
Basin_B,H02,2024-09-05 03:15:00,980.89,110.453,0.172,11.194
Basin_C,H03,2024-02-16 21:15:00,3101.053,164.84,0.466,16.984
Basin_C,H03,2024-03-21 16:45:00,3101.721,155.813,1.12,17.611
Basin_A,H01,2024-05-25 07:00:00,1251.523,282.102,0.446,20.925
Basin_B,H02,2024-01-01 17:00:00,980.315,195.898,0.283,17.363
Basin_A,H01,2024-04-17 23:15:00,1252.544,297.806,0.695,21.585
Basin_B,H02,2024-03-18 09:45:00,982.341,229.745,0.402,20.353
Basin_C,H03,2024-07-30 09:15:00,3095.281,71.927,0.0,12.246
Basin_B,H02,2024-10-13 14:15:00,979.141,117.648,0.0,12.424
Basin_C,H03,2024-07-27 20:30:00,3095.738,88.773,0.612,13.081
Basin_C,H03,2024-03-12 22:00:00,3101.44,165.364,1.5,16.933
Basin_B,H02,2024-12-24 10:45:00,980.563,185.096,0.231,14.73
Basin_C,H03,2024-08-05 01:45:00,3095.216,81.903,0.0,10.517
Basin_A,H01,2024-10-28 10:15:00,1249.71,151.432,0.1,14.853
Basin_A,H01,2024-05-23 19:00:00,1251.142,272.265,0.297,20.377
Basin_A,H01,2024-01-25 08:30:00,1250.198,252.084,0.282,18.475
Basin_C,H03,2024-01-20 11:00:00,3101.415,164.31,0.601,15.349
Basin_C,H03,2024-10-25 11:00:00,3095.883,95.107,0.272,10.389
Basin_B,H02,2024-04-23 03:00:00,981.883,225.187,0.32,18.469
Basin_A,H01,2024-03-30 17:15:00,1252.917,295.974,0.721,23.235
Basin_A,H01,2024-08-25 05:15:00,1250.154,156.805,0.0,14.652
Basin_A,H01,2024-10-10 23:15:00,1249.959,145.991,0.184,14.528
Basin_C,H03,2024-12-06 09:00:00,3095.468,121.403,0.365,12.164
Basin_C,H03,2024-02-09 17:45:00,3100.778,166.997,0.709,17.19
Basin_B,H02,2024-08-29 18:30:00,981.582,119.552,0.313,13.162
Basin_C,H03,2024-02-08 09:30:00,3100.569,160.599,0.423,17.3
Basin_B,H02,2024-01-14 17:15:00,980.419,212.425,0.35,17.056
Basin_B,H02,2024-02-20 19:45:00,981.164,224.802,0.436,19.306
Basin_C,H03,2024-11-08 02:30:00,3094.961,113.776,1.004,10.9
Basin_B,H02,2024-12-12 18:15:00,981.018,167.512,1.021,14.429
Basin_A,H01,2024-06-01 18:45:00,1250.859,270.992,0.643,20.604
Basin_C,H03,2024-09-09 23:30:00,3095.162,88.239,0.0,9.752
Basin_A,H01,2024-07-21 23:00:00,1249.269,199.21,0.035,16.765
Basin_A,H01,2024-06-04 02:15:00,1250.369,251.248,1.2,19.933
Basin_A,H01,2024-11-11 18:15:00,1250.148,168.292,0.833,14.772
Basin_C,H03,2024-05-05 11:00:00,3099.775,145.312,0.111,17.306
Basin_C,H03,2024-06-16 06:45:00,3097.316,102.944,0.0,15.354
Basin_B,H02,2024-03-15 15:45:00,981.974,238.582,0.601,20.306
Basin_B,H02,2024-07-26 14:45:00,981.719,137.275,0.012,13.62
Basin_A,H01,2024-12-28 11:00:00,1249.997,216.52,0.311,18.341
Basin_A,H01,2024-04-07 07:30:00,1253.103,304.902,0.472,21.7
Basin_A,H01,2024-01-15 01:15:00,1249.727,238.261,0.385,17.923
Basin_A,H01,2024-01-26 09:45:00,1250.041,243.599,0.295,18.612
Basin_C,H03,2024-11-21 06:00:00,3095.633,123.281,0.37,10.7
Basin_A,H01,2024-04-14 01:45:00,1252.555,296.09,0.448,22.342
Basin_C,H03,2024-06-19 11:45:00,3097.373,107.582,0.078,14.256
Basin_C,H03,2024-08-26 17:00:00,3094.886,81.952,0.0,10.102
Basin_B,H02,2024-08-21 07:30:00,980.898,111.793,0.001,13.755
Basin_A,H01,2024-02-28 17:30:00,1251.839,283.284,1.485,21.837
Basin_B,H02,2024-04-28 09:30:00,980.985,211.44,0.322,19.462
Basin_C,H03,2024-04-25 18:45:00,3100.317,139.531,0.241,17.406
Basin_B,H02,2024-01-24 12:00:00,981.123,215.87,0.743,18.331
Basin_A,H01,2024-02-06 16:30:00,1249.824,259.892,0.347,20.465
Basin_A,H01,2024-09-13 09:00:00,1249.836,151.065,0.059,13.163
Basin_B,H02,2024-09-18 23:00:00,980.361,112.172,0.089,13.116
Basin_C,H03,2024-12-10 05:30:00,3095.432,127.783,0.342,12.026
Basin_B,H02,2024-06-15 12:00:00,979.775,178.564,0.058,15.856
Basin_A,H01,2024-01-19 00:00:00,1250.329,246.876,0.558,20.402
Basin_B,H02,2024-01-14 18:00:00,980.436,211.051,0.529,16.4
Basin_C,H03,2024-10-25 16:00:00,3095.916,93.031,0.171,9.783
Basin_C,H03,2024-12-27 04:30:00,3095.439,140.156,0.428,14.297
Basin_B,H02,2024-09-24 23:45:00,978.924,115.793,0.419,11.2
Basin_A,H01,2024-09-07 14:45:00,1249.286,150.917,0.115,14.183
Basin_A,H01,2024-01-24 01:00:00,1250.273,256.129,0.712,18.609
Basin_B,H02,2024-07-02 19:30:00,980.228,158.108,1.08,16.013
Basin_A,H01,2024-04-01 22:45:00,1253.077,299.012,0.78,21.227
Basin_B,H02,2024-01-04 18:00:00,980.175,196.71,0.392,16.315
Basin_B,H02,2024-01-21 14:45:00,980.839,209.598,0.726,17.66
Basin_A,H01,2024-02-03 18:30:00,1249.904,252.423,0.538,20.692
Basin_A,H01,2024-07-19 18:15:00,1249.716,205.164,0.483,17.116
Basin_B,H02,2024-07-07 13:00:00,980.802,150.195,0.0,15.786
Basin_C,H03,2024-06-27 11:30:00,3097.283,99.902,0.152,14.918
Basin_B,H02,2024-08-30 15:15:00,981.562,122.271,0.0,12.245
Basin_B,H02,2024-09-11 01:45:00,981.262,121.545,0.216,11.132
Basin_A,H01,2024-09-06 14:30:00,1249.051,144.349,0.0,14.268
Basin_B,H02,2024-03-12 13:15:00,981.986,233.201,0.563,19.215
Basin_B,H02,2024-11-05 09:30:00,980.216,128.084,0.032,12.788
Basin_B,H02,2024-09-01 05:45:00,981.161,114.714,0.0,11.971
Basin_C,H03,2024-08-21 12:15:00,3095.109,79.407,0.0,10.225
Basin_A,H01,2024-01-09 17:30:00,1250.195,237.756,0.286,19.01
Basin_B,H02,2024-11-24 03:45:00,981.025,154.414,0.112,13.815
Basin_A,H01,2024-12-21 21:45:00,1249.739,201.008,0.28,16.568
Basin_A,H01,2024-06-21 21:30:00,1249.014,232.561,0.224,19.33
Basin_C,H03,2024-12-28 08:15:00,3095.544,139.635,1.22,14.554
Basin_A,H01,2024-03-29 11:00:00,1252.91,296.25,1.03,21.534
Basin_C,H03,2024-03-05 02:00:00,3100.856,144.765,0.438,17.49
Basin_A,H01,2024-02-12 10:00:00,1250.052,262.592,0.311,20.496
Basin_A,H01,2024-01-10 17:15:00,1250.048,219.961,0.277,18.205
Basin_C,H03,2024-10-25 14:45:00,3095.99,96.416,0.441,10.781
Basin_A,H01,2024-03-30 04:45:00,1252.883,298.225,1.342,22.521
Basin_B,H02,2024-01-10 12:15:00,979.97,193.267,0.342,17.029
Basin_C,H03,2024-11-16 06:15:00,3094.812,111.445,0.208,11.188
Basin_B,H02,2024-10-11 12:30:00,978.469,117.242,0.0,11.289
Basin_C,H03,2024-05-12 07:00:00,3098.916,128.008,0.078,16.76
Basin_B,H02,2024-03-30 20:15:00,982.152,224.27,0.701,19.702
Basin_B,H02,2024-11-24 10:00:00,981.155,156.104,0.186,13.893
Basin_B,H02,2024-08-25 10:00:00,981.191,122.529,0.111,13.263
Basin_C,H03,2024-05-08 21:15:00,3099.704,129.388,0.596,17.836
Basin_C,H03,2024-08-28 17:15:00,3094.716,83.618,0.138,10.832
Basin_C,H03,2024-11-09 10:45:00,3094.646,99.75,0.598,10.608
Basin_C,H03,2024-04-27 13:30:00,3099.957,146.445,0.218,17.499
Basin_A,H01,2024-07-01 07:30:00,1248.917,229.233,0.177,17.411
Basin_A,H01,2024-10-04 15:15:00,1249.689,147.602,0.0,13.301
Basin_C,H03,2024-11-07 11:30:00,3094.854,107.214,0.197,10.698
Basin_C,H03,2024-05-17 20:00:00,3099.041,135.945,0.182,16.437
Basin_C,H03,2024-02-25 22:00:00,3101.412,159.207,1.514,16.59
Basin_C,H03,2024-02-28 17:00:00,3101.098,163.555,0.628,17.963
Basin_C,H03,2024-01-25 16:15:00,3100.503,147.473,0.443,14.827
Basin_C,H03,2024-05-13 19:30:00,3098.858,138.745,0.149,16.648
Basin_A,H01,2024-01-10 05:15:00,1250.432,244.234,0.876,19.561
Basin_A,H01,2024-08-19 21:15:00,1249.644,155.631,0.0,15.33
Basin_C,H03,2024-02-12 22:45:00,3100.738,164.657,0.527,16.728
Basin_C,H03,2024-04-03 06:30:00,3101.566,154.2,0.294,18.168
Basin_B,H02,2024-04-07 11:00:00,982.501,230.727,0.639,19.417
Basin_B,H02,2024-01-27 20:00:00,980.809,211.806,0.47,18.393
Basin_B,H02,2024-04-22 18:30:00,981.862,227.772,0.556,19.77
Basin_A,H01,2024-06-24 23:45:00,1249.379,234.022,0.297,18.796
Basin_A,H01,2024-08-26 17:30:00,1250.173,155.825,0.0,15.111
Basin_C,H03,2024-01-31 21:30:00,3100.812,160.533,0.489,16.213
Basin_B,H02,2024-11-14 09:45:00,980.99,146.32,0.842,14.109
Basin_B,H02,2024-12-22 12:30:00,980.63,170.131,0.276,14.557
Basin_C,H03,2024-05-08 07:45:00,3099.851,133.849,0.978,17.305
Basin_C,H03,2024-11-26 16:15:00,3095.459,128.623,0.893,12.12
Basin_A,H01,2024-03-06 22:30:00,1252.27,297.648,0.489,21.937
Basin_B,H02,2024-07-17 13:15:00,981.935,140.392,0.137,15.177
Basin_C,H03,2024-05-23 01:45:00,3097.841,126.357,0.046,16.915
Basin_B,H02,2024-01-04 21:30:00,980.176,189.811,1.105,15.785
Basin_C,H03,2024-02-12 07:30:00,3100.741,158.732,1.123,16.358
Basin_B,H02,2024-08-13 13:45:00,981.775,120.78,0.096,13.256
Basin_A,H01,2024-03-31 10:45:00,1253.163,301.984,1.005,22.857
Basin_C,H03,2024-11-11 09:45:00,3094.729,105.597,0.432,11.751
Basin_C,H03,2024-07-11 22:00:00,3096.846,89.234,0.081,14.661
Basin_C,H03,2024-06-27 20:15:00,3097.52,106.822,0.0,13.72
Basin_C,H03,2024-02-29 07:30:00,3101.282,164.508,0.546,16.936
Basin_B,H02,2024-11-30 04:00:00,981.013,160.726,0.21,14.651
Basin_A,H01,2024-04-20 14:30:00,1252.622,300.414,0.518,21.813
Basin_B,H02,2024-06-30 10:15:00,979.971,162.661,0.037,16.667
Basin_C,H03,2024-11-30 09:15:00,3095.792,123.037,0.605,11.56
Basin_C,H03,2024-11-29 04:30:00,3095.541,108.066,0.329,13.183
Basin_B,H02,2024-05-26 10:30:00,979.786,200.007,0.198,18.904
Basin_C,H03,2024-11-21 08:30:00,3095.437,109.926,0.428,10.77
Basin_A,H01,2024-09-08 22:00:00,1249.166,150.383,0.0,13.965
Basin_B,H02,2024-09-07 23:30:00,980.84,108.194,0.121,12.717
Basin_C,H03,2024-01-29 02:45:00,3100.483,150.557,0.492,15.612
Basin_A,H01,2024-01-15 01:00:00,1249.58,231.408,0.556,18.729
Basin_C,H03,2024-05-02 04:00:00,3100.056,145.548,0.98,17.852
Basin_B,H02,2024-05-20 01:00:00,980.16,206.046,1.255,19.531
Basin_C,H03,2024-08-05 10:45:00,3095.448,89.122,0.022,12.132
Basin_B,H02,2024-04-16 00:45:00,981.912,226.788,0.389,20.343
Basin_A,H01,2024-11-08 10:15:00,1249.694,151.823,1.026,15.338
Basin_A,H01,2024-03-24 00:00:00,1252.714,293.934,0.447,21.33
Basin_A,H01,2024-05-05 15:00:00,1251.628,280.423,0.622,21.02
Basin_B,H02,2024-08-07 16:30:00,981.369,124.535,1.899,14.426
Basin_B,H02,2024-03-31 07:45:00,982.414,240.822,0.372,20.286
Basin_B,H02,2024-12-14 09:15:00,981.047,163.899,0.257,14.888
Basin_B,H02,2024-01-25 01:00:00,980.932,211.862,0.348,17.031
Basin_B,H02,2024-12-29 12:00:00,980.307,181.722,0.356,15.436
Basin_A,H01,2024-06-13 14:45:00,1249.108,238.859,0.297,19.601
Basin_C,H03,2024-09-01 19:15:00,3094.748,84.937,0.011,10.191
Basin_A,H01,2024-03-18 04:45:00,1252.602,295.526,0.593,22.148
Basin_A,H01,2024-09-25 22:45:00,1249.607,135.603,0.0,13.611
Basin_A,H01,2024-05-20 09:45:00,1251.069,272.038,1.064,21.207
Basin_C,H03,2024-09-13 11:30:00,3095.102,83.544,0.301,9.944
Basin_A,H01,2024-08-22 02:15:00,1250.309,162.967,0.301,13.986
Basin_A,H01,2024-02-16 20:00:00,1250.655,270.772,0.46,20.36
Basin_A,H01,2024-01-17 10:00:00,1249.725,232.463,0.26,18.974
Basin_A,H01,2024-05-15 00:30:00,1251.389,269.975,0.741,20.026
Basin_A,H01,2024-07-17 02:30:00,1248.855,194.64,0.175,17.679
Basin_C,H03,2024-01-12 05:45:00,3100.828,156.874,0.868,15.4
Basin_A,H01,2024-03-07 02:45:00,1252.257,297.925,0.416,21.639
Basin_B,H02,2024-03-11 07:30:00,981.89,231.42,0.491,20.226
Basin_C,H03,2024-12-31 22:00:00,3095.774,136.432,0.375,14.579
Basin_B,H02,2024-09-15 01:45:00,979.978,105.806,0.028,13.048
Basin_C,H03,2024-06-10 12:30:00,3097.336,111.624,0.0,16.479
Basin_C,H03,2024-06-02 23:30:00,3096.87,123.418,0.315,14.944
Basin_C,H03,2024-06-22 01:30:00,3097.247,105.914,0.089,14.534
Basin_C,H03,2024-08-26 20:15:00,3094.579,74.886,0.0,11.357
Basin_B,H02,2024-05-31 12:00:00,979.118,191.428,0.158,17.664
Basin_A,H01,2024-05-28 22:30:00,1250.632,272.551,0.32,19.707
Basin_B,H02,2024-07-09 03:00:00,980.957,148.511,0.454,15.112
Basin_A,H01,2024-07-28 08:15:00,1250.553,196.604,0.128,16.463
Basin_B,H02,2024-11-15 13:30:00,980.699,141.271,0.158,12.559
Basin_B,H02,2024-01-22 00:00:00,,217.151,0.996,16.77
Basin_B,H02,2024-02-16 10:45:00,981.164,228.978,0.474,18.875
Basin_C,H03,2024-07-17 16:00:00,3096.03,84.942,0.0,13.071
Basin_C,H03,2024-08-16 02:30:00,3095.01,73.741,0.129,10.621
Basin_A,H01,2024-02-12 06:30:00,1250.384,277.589,0.369,21.541
Basin_C,H03,2024-11-29 23:00:00,3095.945,131.01,0.305,12.27
Basin_C,H03,2024-10-09 19:45:00,3095.423,86.508,0.359,10.848
Basin_A,H01,2024-07-03 12:15:00,1248.993,211.165,0.141,18.887
Basin_C,H03,2024-02-16 17:15:00,3100.813,156.918,0.391,16.788
Basin_A,H01,2024-12-30 00:45:00,1249.442,210.969,0.193,17.262
Basin_C,H03,2024-11-15 20:15:00,3094.761,109.544,0.235,11.23
Basin_A,H01,2024-08-08 05:15:00,1249.909,175.481,0.306,14.268
Basin_A,H01,2024-01-01 17:30:00,1249.93,223.49,0.176,17.315
Basin_B,H02,2024-07-17 07:00:00,981.832,136.146,0.0,14.534
Basin_A,H01,2024-06-13 05:30:00,1249.434,243.322,1.02,20.151
Basin_A,H01,2024-06-22 16:00:00,1249.239,233.318,0.278,18.021
Basin_B,H02,2024-03-14 19:15:00,981.649,229.219,0.684,20.524
Basin_C,H03,2024-06-25 01:00:00,3097.343,94.383,0.252,14.432
Basin_A,H01,2024-03-05 10:00:00,1252.177,288.802,0.45,20.645
Basin_A,H01,2024-11-02 18:15:00,1250.178,158.602,0.0,14.626
Basin_A,H01,2024-09-18 23:00:00,1249.882,146.128,0.411,13.234
Basin_A,H01,2024-01-15 14:30:00,1249.805,246.724,0.208,20.099
Basin_B,H02,2024-02-22 18:30:00,981.216,233.222,0.402,18.687
Basin_C,H03,2024-12-03 17:00:00,3095.595,121.744,0.423,11.573
Basin_A,H01,2024-06-04 21:45:00,1250.538,270.614,0.808,18.955
Basin_B,H02,2024-10-16 04:30:00,979.363,115.786,0.0,11.068
Basin_C,H03,2024-10-09 00:15:00,3095.397,82.124,1.346,10.455
Basin_A,H01,2024-06-03 14:15:00,1250.631,256.951,0.522,18.689
Basin_A,H01,2024-08-03 04:30:00,1250.498,174.176,0.001,16.249
Basin_A,H01,2024-12-13 05:30:00,1248.866,189.162,0.215,15.855
Basin_C,H03,2024-02-05 17:15:00,3100.653,153.117,0.462,15.375
Basin_B,H02,2024-10-29 13:45:00,980.076,133.589,0.0,12.388
Basin_B,H02,2024-03-31 09:00:00,982.266,232.44,0.381,20.294
Basin_B,H02,2024-08-20 02:45:00,981.743,125.254,0.0,12.538
Basin_B,H02,2024-10-22 14:45:00,978.879,125.531,0.17,12.757
Basin_A,H01,2024-05-23 18:00:00,1251.075,268.453,0.449,19.826
Basin_C,H03,2024-09-29 05:30:00,3095.275,70.624,0.0,8.981
Basin_C,H03,2024-01-11 15:15:00,3101.0,151.893,0.402,13.967
Basin_A,H01,2024-05-21 06:15:00,1250.873,270.854,1.07,20.851
Basin_A,H01,2024-11-21 03:45:00,1249.35,166.405,0.0,17.055
Basin_A,H01,2024-10-13 21:45:00,1249.627,136.959,0.266,13.887
Basin_B,H02,2024-03-03 10:45:00,981.075,231.756,0.538,18.703
Basin_C,H03,2024-01-23 07:30:00,3100.877,151.31,1.501,15.815
